0.00.005.519 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.006.422 W srv  llama_server: -----------------
0.00.006.425 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.006.425 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.006.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.006.426 W srv  llama_server: -----------------
0.00.007.705 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.131.190 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.146.110 I srv  llama_server: model loaded
0.06.146.118 I srv  llama_server: listening on http://127.0.0.1:8080
3.12.600.621 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
24.37.103.767 W slot   operator(): id  3 | task 15951 | n_past was set to 46
24.44.183.626 I slot print_timing: id  3 | task 15951 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
24.47.205.499 I slot print_timing: id  3 | task 15951 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.90 t/s
24.50.261.496 I slot print_timing: id  3 | task 15951 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.74 t/s
24.51.440.968 I slot print_timing: id  3 | task 15951 | prompt eval time =      70.64 ms /     1 tokens (   70.64 ms per token,    14.16 tokens per second)
24.51.440.975 I slot print_timing: id  3 | task 15951 |        eval time =   14266.54 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
24.51.440.976 I slot print_timing: id  3 | task 15951 |       total time =   14337.18 ms /   201 tokens
24.51.440.977 I slot print_timing: id  3 | task 15951 |    graphs reused =      16017
24.51.441.010 I slot      release: id  3 | task 15951 | stop processing: n_tokens = 246, truncated = 0
24.51.462.468 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
24.51.462.571 I slot launch_slot_: id  3 | task 16152 | processing task, is_child = 0
24.51.462.590 W slot   operator(): id  3 | task 16152 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
24.51.462.592 W slot   operator(): id  3 | task 16152 | n_past was set to 46
24.58.535.574 I slot print_timing: id  3 | task 16152 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
25.01.565.344 I slot print_timing: id  3 | task 16152 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
25.04.626.934 I slot print_timing: id  3 | task 16152 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
25.05.800.782 I slot print_timing: id  3 | task 16152 | prompt eval time =      69.91 ms /     1 tokens (   69.91 ms per token,    14.30 tokens per second)
25.05.800.791 I slot print_timing: id  3 | task 16152 |        eval time =   14268.27 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
25.05.800.792 I slot print_timing: id  3 | task 16152 |       total time =   14338.17 ms /   201 tokens
25.05.800.794 I slot print_timing: id  3 | task 16152 |    graphs reused =      16217
25.05.800.824 I slot      release: id  3 | task 16152 | stop processing: n_tokens = 246, truncated = 0
25.05.821.667 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
25.05.821.764 I slot launch_slot_: id  3 | task 16353 | processing task, is_child = 0
25.05.821.783 W slot   operator(): id  3 | task 16353 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
25.05.821.785 W slot   operator(): id  3 | task 16353 | n_past was set to 46
25.12.904.400 I slot print_timing: id  3 | task 16353 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
25.15.933.786 I slot print_timing: id  3 | task 16353 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.86 t/s
25.18.997.960 I slot print_timing: id  3 | task 16353 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.71 t/s
25.20.169.587 I slot print_timing: id  3 | task 16353 | prompt eval time =      70.62 ms /     1 tokens (   70.62 ms per token,    14.16 tokens per second)
25.20.169.596 I slot print_timing: id  3 | task 16353 |        eval time =   14277.17 ms /   200 tokens (   71.39 ms per token,    14.01 tokens per second)
25.20.169.597 I slot print_timing: id  3 | task 16353 |       total time =   14347.78 ms /   201 tokens
25.20.169.599 I slot print_timing: id  3 | task 16353 |    graphs reused =      16417
25.20.169.633 I slot      release: id  3 | task 16353 | stop processing: n_tokens = 246, truncated = 0
25.20.190.574 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
25.20.190.672 I slot launch_slot_: id  3 | task 16554 | processing task, is_child = 0
25.20.190.692 W slot   operator(): id  3 | task 16554 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
25.20.190.694 W slot   operator(): id  3 | task 16554 | n_past was set to 46
25.27.275.285 I slot print_timing: id  3 | task 16554 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
25.30.296.846 I slot print_timing: id  3 | task 16554 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.90 t/s
25.33.356.984 I slot print_timing: id  3 | task 16554 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
25.34.530.896 I slot print_timing: id  3 | task 16554 | prompt eval time =      70.01 ms /     1 tokens (   70.01 ms per token,    14.28 tokens per second)
25.34.530.905 I slot print_timing: id  3 | task 16554 |        eval time =   14270.18 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
25.34.530.906 I slot print_timing: id  3 | task 16554 |       total time =   14340.19 ms /   201 tokens
25.34.530.908 I slot print_timing: id  3 | task 16554 |    graphs reused =      16617
25.34.530.941 I slot      release: id  3 | task 16554 | stop processing: n_tokens = 246, truncated = 0
25.34.551.878 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
25.34.551.978 I slot launch_slot_: id  3 | task 16755 | processing task, is_child = 0
25.34.551.998 W slot   operator(): id  3 | task 16755 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
25.34.551.999 W slot   operator(): id  3 | task 16755 | n_past was set to 46
25.41.634.345 I slot print_timing: id  3 | task 16755 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
25.44.666.700 I slot print_timing: id  3 | task 16755 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.85 t/s
25.47.728.386 I slot print_timing: id  3 | task 16755 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.72 t/s
25.48.902.006 I slot print_timing: id  3 | task 16755 | prompt eval time =      74.38 ms /     1 tokens (   74.38 ms per token,    13.45 tokens per second)
25.48.902.015 I slot print_timing: id  3 | task 16755 |        eval time =   14275.61 ms /   200 tokens (   71.38 ms per token,    14.01 tokens per second)
25.48.902.016 I slot print_timing: id  3 | task 16755 |       total time =   14349.99 ms /   201 tokens
25.48.902.017 I slot print_timing: id  3 | task 16755 |    graphs reused =      16817
25.48.902.050 I slot      release: id  3 | task 16755 | stop processing: n_tokens = 246, truncated = 0
25.48.922.981 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
25.48.923.101 I slot launch_slot_: id  3 | task 16956 | processing task, is_child = 0
25.48.923.121 W slot   operator(): id  3 | task 16956 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
25.48.923.123 W slot   operator(): id  3 | task 16956 | n_past was set to 46
25.56.003.460 I slot print_timing: id  3 | task 16956 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
25.59.032.562 I slot print_timing: id  3 | task 16956 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
26.02.088.230 I slot print_timing: id  3 | task 16956 | n_decoded =    183, tg =  13.98 t/s, tg_3s =  13.42 t/s
26.03.344.404 I slot print_timing: id  3 | task 16956 | prompt eval time =      70.41 ms /     1 tokens (   70.41 ms per token,    14.20 tokens per second)
26.03.344.414 I slot print_timing: id  3 | task 16956 |        eval time =   14350.85 ms /   200 tokens (   71.75 ms per token,    13.94 tokens per second)
26.03.344.415 I slot print_timing: id  3 | task 16956 |       total time =   14421.26 ms /   201 tokens
26.03.344.416 I slot print_timing: id  3 | task 16956 |    graphs reused =      17017
26.03.344.447 I slot      release: id  3 | task 16956 | stop processing: n_tokens = 246, truncated = 0
26.03.365.204 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
26.03.365.304 I slot launch_slot_: id  3 | task 17157 | processing task, is_child = 0
26.03.365.323 W slot   operator(): id  3 | task 17157 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
26.03.365.325 W slot   operator(): id  3 | task 17157 | n_past was set to 46
26.10.444.772 I slot print_timing: id  3 | task 17157 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
26.13.471.810 I slot print_timing: id  3 | task 17157 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
26.16.533.754 I slot print_timing: id  3 | task 17157 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
26.17.705.220 I slot print_timing: id  3 | task 17157 | prompt eval time =      69.93 ms /     1 tokens (   69.93 ms per token,    14.30 tokens per second)
26.17.705.228 I slot print_timing: id  3 | task 17157 |        eval time =   14269.94 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
26.17.705.229 I slot print_timing: id  3 | task 17157 |       total time =   14339.88 ms /   201 tokens
26.17.705.231 I slot print_timing: id  3 | task 17157 |    graphs reused =      17217
26.17.705.262 I slot      release: id  3 | task 17157 | stop processing: n_tokens = 246, truncated = 0
26.17.726.299 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
26.17.726.397 I slot launch_slot_: id  3 | task 17358 | processing task, is_child = 0
26.17.726.417 W slot   operator(): id  3 | task 17358 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
26.17.726.418 W slot   operator(): id  3 | task 17358 | n_past was set to 46
26.24.812.808 I slot print_timing: id  3 | task 17358 | n_decoded =    100, tg =  14.25 t/s, tg_3s =  14.25 t/s
26.27.839.113 I slot print_timing: id  3 | task 17358 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.88 t/s
26.30.896.826 I slot print_timing: id  3 | task 17358 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.74 t/s
26.32.070.608 I slot print_timing: id  3 | task 17358 | prompt eval time =      69.87 ms /     1 tokens (   69.87 ms per token,    14.31 tokens per second)
26.32.070.617 I slot print_timing: id  3 | task 17358 |        eval time =   14274.31 ms /   200 tokens (   71.37 ms per token,    14.01 tokens per second)
26.32.070.618 I slot print_timing: id  3 | task 17358 |       total time =   14344.17 ms /   201 tokens
26.32.070.620 I slot print_timing: id  3 | task 17358 |    graphs reused =      17417
26.32.070.651 I slot      release: id  3 | task 17358 | stop processing: n_tokens = 246, truncated = 0
26.32.094.068 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
26.32.094.157 I slot launch_slot_: id  3 | task 17559 | processing task, is_child = 0
26.32.094.176 W slot   operator(): id  3 | task 17559 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
26.32.094.177 W slot   operator(): id  3 | task 17559 | n_past was set to 46
26.39.169.404 I slot print_timing: id  3 | task 17559 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
26.42.196.356 I slot print_timing: id  3 | task 17559 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
26.45.247.433 I slot print_timing: id  3 | task 17559 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.77 t/s
26.46.427.843 I slot print_timing: id  3 | task 17559 | prompt eval time =      69.89 ms /     1 tokens (   69.89 ms per token,    14.31 tokens per second)
26.46.427.851 I slot print_timing: id  3 | task 17559 |        eval time =   14263.76 ms /   200 tokens (   71.32 ms per token,    14.02 tokens per second)
26.46.427.852 I slot print_timing: id  3 | task 17559 |       total time =   14333.65 ms /   201 tokens
26.46.427.853 I slot print_timing: id  3 | task 17559 |    graphs reused =      17617
26.46.427.885 I slot      release: id  3 | task 17559 | stop processing: n_tokens = 246, truncated = 0
26.46.448.875 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
26.46.448.974 I slot launch_slot_: id  3 | task 17760 | processing task, is_child = 0
26.46.448.994 W slot   operator(): id  3 | task 17760 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
26.46.448.995 W slot   operator(): id  3 | task 17760 | n_past was set to 46
26.53.522.281 I slot print_timing: id  3 | task 17760 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
26.56.552.900 I slot print_timing: id  3 | task 17760 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
26.59.610.283 I slot print_timing: id  3 | task 17760 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.74 t/s
27.00.783.094 I slot print_timing: id  3 | task 17760 | prompt eval time =      70.08 ms /     1 tokens (   70.08 ms per token,    14.27 tokens per second)
27.00.783.101 I slot print_timing: id  3 | task 17760 |        eval time =   14263.99 ms /   200 tokens (   71.32 ms per token,    14.02 tokens per second)
27.00.783.103 I slot print_timing: id  3 | task 17760 |       total time =   14334.06 ms /   201 tokens
27.00.783.105 I slot print_timing: id  3 | task 17760 |    graphs reused =      17817
27.00.783.137 I slot      release: id  3 | task 17760 | stop processing: n_tokens = 246, truncated = 0
27.00.806.089 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
27.00.806.182 I slot launch_slot_: id  3 | task 17961 | processing task, is_child = 0
27.00.806.201 W slot   operator(): id  3 | task 17961 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
27.00.806.202 W slot   operator(): id  3 | task 17961 | n_past was set to 46
27.07.887.920 I slot print_timing: id  3 | task 17961 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
27.10.917.776 I slot print_timing: id  3 | task 17961 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.86 t/s
27.13.976.551 I slot print_timing: id  3 | task 17961 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
27.15.148.607 I slot print_timing: id  3 | task 17961 | prompt eval time =      69.71 ms /     1 tokens (   69.71 ms per token,    14.35 tokens per second)
27.15.148.616 I slot print_timing: id  3 | task 17961 |        eval time =   14272.68 ms /   200 tokens (   71.36 ms per token,    14.01 tokens per second)
27.15.148.618 I slot print_timing: id  3 | task 17961 |       total time =   14342.39 ms /   201 tokens
27.15.148.619 I slot print_timing: id  3 | task 17961 |    graphs reused =      18017
27.15.148.654 I slot      release: id  3 | task 17961 | stop processing: n_tokens = 246, truncated = 0
27.15.169.786 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
27.15.169.884 I slot launch_slot_: id  3 | task 18162 | processing task, is_child = 0
27.15.169.904 W slot   operator(): id  3 | task 18162 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
27.15.169.905 W slot   operator(): id  3 | task 18162 | n_past was set to 46
27.22.250.238 I slot print_timing: id  3 | task 18162 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
27.25.274.259 I slot print_timing: id  3 | task 18162 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.89 t/s
27.28.333.758 I slot print_timing: id  3 | task 18162 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
27.29.505.896 I slot print_timing: id  3 | task 18162 | prompt eval time =      70.05 ms /     1 tokens (   70.05 ms per token,    14.28 tokens per second)
27.29.505.905 I slot print_timing: id  3 | task 18162 |        eval time =   14265.93 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
27.29.505.906 I slot print_timing: id  3 | task 18162 |       total time =   14335.98 ms /   201 tokens
27.29.505.908 I slot print_timing: id  3 | task 18162 |    graphs reused =      18217
27.29.505.939 I slot      release: id  3 | task 18162 | stop processing: n_tokens = 246, truncated = 0
27.29.527.154 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
27.29.527.253 I slot launch_slot_: id  3 | task 18363 | processing task, is_child = 0
27.29.527.272 W slot   operator(): id  3 | task 18363 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
27.29.527.273 W slot   operator(): id  3 | task 18363 | n_past was set to 46
27.36.606.012 I slot print_timing: id  3 | task 18363 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
27.39.635.983 I slot print_timing: id  3 | task 18363 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
27.42.694.130 I slot print_timing: id  3 | task 18363 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
27.43.867.382 I slot print_timing: id  3 | task 18363 | prompt eval time =      74.00 ms /     1 tokens (   74.00 ms per token,    13.51 tokens per second)
27.43.867.390 I slot print_timing: id  3 | task 18363 |        eval time =   14266.09 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
27.43.867.391 I slot print_timing: id  3 | task 18363 |       total time =   14340.09 ms /   201 tokens
27.43.867.393 I slot print_timing: id  3 | task 18363 |    graphs reused =      18417
27.43.867.428 I slot      release: id  3 | task 18363 | stop processing: n_tokens = 246, truncated = 0
27.43.890.345 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
27.43.890.444 I slot launch_slot_: id  3 | task 18564 | processing task, is_child = 0
27.43.890.464 W slot   operator(): id  3 | task 18564 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
27.43.890.465 W slot   operator(): id  3 | task 18564 | n_past was set to 46
27.50.972.054 I slot print_timing: id  3 | task 18564 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
27.53.997.451 I slot print_timing: id  3 | task 18564 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
27.57.056.107 I slot print_timing: id  3 | task 18564 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
27.58.229.318 I slot print_timing: id  3 | task 18564 | prompt eval time =      69.65 ms /     1 tokens (   69.65 ms per token,    14.36 tokens per second)
27.58.229.327 I slot print_timing: id  3 | task 18564 |        eval time =   14269.18 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
27.58.229.328 I slot print_timing: id  3 | task 18564 |       total time =   14338.84 ms /   201 tokens
27.58.229.330 I slot print_timing: id  3 | task 18564 |    graphs reused =      18617
27.58.229.363 I slot      release: id  3 | task 18564 | stop processing: n_tokens = 246, truncated = 0
27.58.250.328 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
27.58.250.429 I slot launch_slot_: id  3 | task 18765 | processing task, is_child = 0
27.58.250.449 W slot   operator(): id  3 | task 18765 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
27.58.250.450 W slot   operator(): id  3 | task 18765 | n_past was set to 46
28.05.322.103 I slot print_timing: id  3 | task 18765 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
28.08.348.735 I slot print_timing: id  3 | task 18765 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.88 t/s
28.11.408.216 I slot print_timing: id  3 | task 18765 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
28.12.580.116 I slot print_timing: id  3 | task 18765 | prompt eval time =      70.34 ms /     1 tokens (   70.34 ms per token,    14.22 tokens per second)
28.12.580.124 I slot print_timing: id  3 | task 18765 |        eval time =   14259.31 ms /   200 tokens (   71.30 ms per token,    14.03 tokens per second)
28.12.580.125 I slot print_timing: id  3 | task 18765 |       total time =   14329.65 ms /   201 tokens
28.12.580.127 I slot print_timing: id  3 | task 18765 |    graphs reused =      18817
28.12.580.160 I slot      release: id  3 | task 18765 | stop processing: n_tokens = 246, truncated = 0
28.12.601.342 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
28.12.601.439 I slot launch_slot_: id  3 | task 18966 | processing task, is_child = 0
28.12.601.459 W slot   operator(): id  3 | task 18966 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
28.12.601.461 W slot   operator(): id  3 | task 18966 | n_past was set to 46
28.19.679.590 I slot print_timing: id  3 | task 18966 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
28.22.704.708 I slot print_timing: id  3 | task 18966 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
28.25.762.773 I slot print_timing: id  3 | task 18966 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
28.26.934.439 I slot print_timing: id  3 | task 18966 | prompt eval time =      70.09 ms /     1 tokens (   70.09 ms per token,    14.27 tokens per second)
28.26.934.448 I slot print_timing: id  3 | task 18966 |        eval time =   14262.87 ms /   200 tokens (   71.31 ms per token,    14.02 tokens per second)
28.26.934.449 I slot print_timing: id  3 | task 18966 |       total time =   14332.96 ms /   201 tokens
28.26.934.451 I slot print_timing: id  3 | task 18966 |    graphs reused =      19017
28.26.934.482 I slot      release: id  3 | task 18966 | stop processing: n_tokens = 246, truncated = 0
28.26.957.838 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
28.26.957.937 I slot launch_slot_: id  3 | task 19167 | processing task, is_child = 0
28.26.957.957 W slot   operator(): id  3 | task 19167 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
28.26.957.958 W slot   operator(): id  3 | task 19167 | n_past was set to 46
28.34.033.503 I slot print_timing: id  3 | task 19167 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
28.37.060.310 I slot print_timing: id  3 | task 19167 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
28.40.114.835 I slot print_timing: id  3 | task 19167 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.75 t/s
28.41.295.360 I slot print_timing: id  3 | task 19167 | prompt eval time =      70.26 ms /     1 tokens (   70.26 ms per token,    14.23 tokens per second)
28.41.295.368 I slot print_timing: id  3 | task 19167 |        eval time =   14267.12 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
28.41.295.369 I slot print_timing: id  3 | task 19167 |       total time =   14337.39 ms /   201 tokens
28.41.295.370 I slot print_timing: id  3 | task 19167 |    graphs reused =      19217
28.41.295.403 I slot      release: id  3 | task 19167 | stop processing: n_tokens = 246, truncated = 0
28.41.316.418 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
28.41.316.522 I slot launch_slot_: id  3 | task 19368 | processing task, is_child = 0
28.41.316.541 W slot   operator(): id  3 | task 19368 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
28.41.316.543 W slot   operator(): id  3 | task 19368 | n_past was set to 46
28.48.392.359 I slot print_timing: id  3 | task 19368 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
28.51.421.015 I slot print_timing: id  3 | task 19368 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
28.54.483.315 I slot print_timing: id  3 | task 19368 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
28.55.656.409 I slot print_timing: id  3 | task 19368 | prompt eval time =      70.21 ms /     1 tokens (   70.21 ms per token,    14.24 tokens per second)
28.55.656.418 I slot print_timing: id  3 | task 19368 |        eval time =   14269.64 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
28.55.656.420 I slot print_timing: id  3 | task 19368 |       total time =   14339.85 ms /   201 tokens
28.55.656.421 I slot print_timing: id  3 | task 19368 |    graphs reused =      19417
28.55.656.452 I slot      release: id  3 | task 19368 | stop processing: n_tokens = 246, truncated = 0
28.55.679.527 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
28.55.679.626 I slot launch_slot_: id  3 | task 19569 | processing task, is_child = 0
28.55.679.646 W slot   operator(): id  3 | task 19569 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
28.55.679.647 W slot   operator(): id  3 | task 19569 | n_past was set to 46
29.02.763.201 I slot print_timing: id  3 | task 19569 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
29.05.789.344 I slot print_timing: id  3 | task 19569 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.88 t/s
29.08.845.423 I slot print_timing: id  3 | task 19569 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.74 t/s
29.10.019.058 I slot print_timing: id  3 | task 19569 | prompt eval time =      69.71 ms /     1 tokens (   69.71 ms per token,    14.35 tokens per second)
29.10.019.068 I slot print_timing: id  3 | task 19569 |        eval time =   14269.68 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
29.10.019.069 I slot print_timing: id  3 | task 19569 |       total time =   14339.39 ms /   201 tokens
29.10.019.070 I slot print_timing: id  3 | task 19569 |    graphs reused =      19617
29.10.019.123 I slot      release: id  3 | task 19569 | stop processing: n_tokens = 246, truncated = 0
29.10.040.323 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
29.10.040.419 I slot launch_slot_: id  3 | task 19770 | processing task, is_child = 0
29.10.040.439 W slot   operator(): id  3 | task 19770 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
29.10.040.440 W slot   operator(): id  3 | task 19770 | n_past was set to 46
29.17.119.644 I slot print_timing: id  3 | task 19770 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
29.20.141.420 I slot print_timing: id  3 | task 19770 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.90 t/s
29.23.202.999 I slot print_timing: id  3 | task 19770 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
29.24.375.620 I slot print_timing: id  3 | task 19770 | prompt eval time =      69.98 ms /     1 tokens (   69.98 ms per token,    14.29 tokens per second)
29.24.375.629 I slot print_timing: id  3 | task 19770 |        eval time =   14265.18 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
29.24.375.630 I slot print_timing: id  3 | task 19770 |       total time =   14335.17 ms /   201 tokens
29.24.375.632 I slot print_timing: id  3 | task 19770 |    graphs reused =      19817
29.24.375.663 I slot      release: id  3 | task 19770 | stop processing: n_tokens = 246, truncated = 0
29.24.396.745 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
29.24.396.838 I slot launch_slot_: id  3 | task 19971 | processing task, is_child = 0
29.24.396.857 W slot   operator(): id  3 | task 19971 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
29.24.396.859 W slot   operator(): id  3 | task 19971 | n_past was set to 46
29.31.477.000 I slot print_timing: id  3 | task 19971 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
